,v_in,v_out
8641,32477.0,13698.0
8642,32945.0,13646.0
8643,33421.0,13615.0
8644,33913.0,13588.0
8645,34428.0,13590.0
8646,34966.0,13613.0
8647,35524.0,13614.0
8648,36091.0,13639.0
8649,36675.0,13621.0
8650,37259.0,13591.0
8651,37866.0,13507.0
8652,38501.0,13455.0
8653,39155.0,13448.0
8654,40531.0,13492.0
8655,42750.0,13353.0
8656,43551.0,13204.0
8657,44375.0,13065.0
8658,46107.0,12629.0
8659,47019.0,11949.0
8660,47943.0,10770.0
8661,48846.0,9531.0
8662,49733.0,8317.0
8663,50628.0,7134.0
8664,51537.0,5898.0
8665,52473.0,4685.0
8666,53439.0,3432.0
8667,54376.0,2197.0
8668,55179.0,1145.0
8669,55950.0,132.0
8670,56010.0,40.0
8671,56011.0,39.0
8672,56014.0,40.0
8673,56012.0,42.0
8674,55178.0,1140.0
8675,54382.0,2195.0
8676,53452.0,3456.0
8677,51541.0,5957.0
8678,50622.0,7140.0
8679,49718.0,8272.0
8680,48833.0,9417.0
8681,47007.0,11983.0
8682,44375.0,12919.0
8683,43541.0,12989.0
8684,41967.0,13122.0
8685,41222.0,13186.0
8686,39828.0,13307.0
8687,38505.0,13330.0
8688,37235.0,13287.0
8689,36062.0,13352.0
8690,35507.0,13424.0
8691,34423.0,13453.0
8692,33400.0,13403.0
8693,32917.0,13406.0
8694,32000.0,13501.0
8695,31118.0,13543.0
8696,30694.0,13528.0
8697,29887.0,13495.0
8698,29497.0,13517.0
8699,28751.0,13573.0
8700,28391.0,13588.0
8701,28043.0,13588.0
8702,27043.0,13573.0
8703,26713.0,13580.0
8704,26402.0,13592.0
8705,25803.0,13621.0
8706,25227.0,13609.0
8707,24667.0,13613.0
8708,24142.0,13638.0
8709,23885.0,13646.0
8710,23388.0,13640.0
8711,23141.0,13642.0
8712,23382.0,13631.0
8713,23629.0,13628.0
8714,23882.0,13638.0
8715,24143.0,13636.0
8716,24404.0,13644.0
8717,24669.0,13636.0
8718,24940.0,13615.0
8719,25222.0,13591.0
8720,25507.0,13588.0
8721,25802.0,13582.0
8722,26100.0,13582.0
8723,26406.0,13599.0
8724,26717.0,13594.0
8725,27036.0,13610.0
8726,27362.0,13584.0
8727,27703.0,13549.0
8728,28044.0,13533.0
8729,28391.0,13529.0
8730,28747.0,13516.0
8731,29117.0,13528.0
8732,29497.0,13543.0
8733,30294.0,13553.0
8734,30700.0,13519.0
8735,31543.0,13451.0
8736,31983.0,13435.0
8737,32924.0,13452.0
8738,33917.0,13490.0
8739,34426.0,13439.0
8740,34947.0,13385.0
8741,36056.0,13293.0
8742,37863.0,13352.0
8743,38497.0,13353.0
8744,39823.0,13269.0
8745,40522.0,13184.0
8746,1024.0,1024.0
8747,42734.0,13074.0
8748,43538.0,13059.0
8749,44369.0,12951.0
8750,45240.0,12730.0
8751,46126.0,12361.0
8752,47026.0,11553.0
8753,47905.0,10357.0
8754,48780.0,9141.0
8755,49670.0,8080.0
8756,50581.0,6941.0
8757,51497.0,5711.0
8758,52447.0,4539.0
8759,53408.0,3266.0
8760,54308.0,2074.0
8761,55111.0,1020.0
8762,55837.0,75.0
8763,55870.0,37.0
8764,55866.0,42.0
8765,55255.0,891.0
8766,54308.0,2057.0
8767,52438.0,4453.0
8768,50577.0,6918.0
8769,48797.0,9287.0
8770,46105.0,12321.0
8771,45208.0,12665.0
8772,44347.0,12902.0
8773,744.0,13139.0
8774,41249.0,13203.0
8775,40518.0,13208.0
8776,39131.0,13235.0
8777,37862.0,13332.0
8778,37259.0,13385.0
8779,36665.0,13385.0
8780,36066.0,13378.0
8781,35490.0,13329.0
8782,34939.0,13348.0
8783,33910.0,13440.0
8784,33421.0,13501.0
8785,32935.0,13514.0
8786,32455.0,13496.0
8787,31989.0,13464.0
8788,31542.0,13449.0
8789,31112.0,13461.0
8790,30699.0,13498.0
8791,30297.0,13540.0
8792,29892.0,13573.0
8793,29500.0,13569.0
8794,29119.0,13550.0
8795,28748.0,13525.0
8796,28392.0,13523.0
8797,28046.0,13549.0
8798,27698.0,13570.0
8799,27037.0,13605.0
8800,26406.0,13591.0
8801,25804.0,13515.0
8802,25507.0,13528.0
8803,24936.0,13550.0
8804,24400.0,13552.0
8805,24140.0,13548.0
8806,23627.0,13544.0
8807,23134.0,13559.0
8808,23630.0,13554.0
8809,24138.0,13535.0
8810,24660.0,13520.0
8811,25223.0,13523.0
8812,25513.0,13533.0
8813,26095.0,13522.0
8814,26709.0,13482.0
8815,27031.0,13468.0
8816,1024.0,1024.0
8817,28041.0,13493.0
8818,28387.0,13498.0
8819,28743.0,13487.0
8820,29115.0,13456.0
8821,29493.0,13435.0
8822,29877.0,13401.0
8823,30281.0,13404.0
8824,30685.0,13421.0
8825,31109.0,13431.0
8826,31542.0,13439.0
8827,31991.0,13436.0
8828,32453.0,13398.0
8829,32922.0,13350.0
8830,33399.0,13316.0
8831,33890.0,13298.0
8832,34401.0,13300.0
8833,35496.0,13335.0
8834,36068.0,13333.0
8835,36649.0,13315.0
8836,37236.0,13266.0
8837,38481.0,13145.0
8838,39137.0,13102.0
8839,39819.0,13134.0
8840,41241.0,13171.0
8841,41960.0,12691.0
8842,43527.0,12450.0
8843,44352.0,12278.0
8844,45205.0,12097.0
8845,46080.0,11718.0
8846,46969.0,10863.0
8847,47845.0,9759.0
8848,48710.0,8672.0
8849,49587.0,7520.0
8850,50483.0,6372.0
8851,51397.0,5198.0
8852,52333.0,4012.0
8853,53296.0,2824.0
8854,54138.0,1764.0
8855,54964.0,711.0
8856,55498.0,43.0
8857,55498.0,38.0
8858,55496.0,39.0
8859,55497.0,42.0
8860,54143.0,1763.0
8861,52343.0,4048.0
8862,50471.0,6396.0
8863,49565.0,7478.0
8864,48692.0,8575.0
8865,46079.0,11818.0
8866,45199.0,12234.0
8867,42725.0,12520.0
8868,41959.0,12591.0
8869,41212.0,12676.0
8870,39120.0,12823.0
8871,38464.0,12819.0
8872,37823.0,12787.0
8873,36600.0,12837.0
8874,35455.0,12940.0
8875,34914.0,12983.0
8876,34395.0,12966.0
8877,33875.0,12930.0
8878,33369.0,12929.0
8879,32880.0,12928.0
8880,32408.0,12967.0
8881,31960.0,13012.0
8882,31527.0,13049.0
8883,31093.0,13063.0
8884,30667.0,13047.0
8885,30253.0,13020.0
8886,29847.0,13015.0
8887,29460.0,13029.0
8888,29092.0,13061.0
8889,28726.0,13086.0
8890,28016.0,13104.0
8891,27672.0,13085.0
8892,27334.0,13068.0
8893,27011.0,13075.0
8894,26384.0,13106.0
8895,25779.0,13139.0
8896,25482.0,13127.0
8897,24652.0,13139.0
8898,24383.0,13116.0
8899,24122.0,13159.0
8900,23861.0,13159.0
8901,23370.0,13158.0
8902,23609.0,13147.0
8903,23863.0,13153.0
8904,24119.0,13149.0
8905,24652.0,13166.0
8906,25201.0,13121.0
8907,25773.0,13109.0
8908,26382.0,13113.0
8909,26700.0,13125.0
8910,27340.0,13109.0
8911,28011.0,13056.0
8912,28362.0,13042.0
8913,29095.0,13048.0
8914,29853.0,13085.0
8915,30253.0,13074.0
8916,30658.0,13027.0
8917,31086.0,13014.0
8918,31517.0,12974.0
8919,31955.0,12971.0
8920,32487.0,13983.0
8921,32962.0,13969.0
8922,33453.0,13995.0
8923,33960.0,14006.0
8924,34475.0,13993.0
8925,35001.0,13902.0
8926,35535.0,13883.0
8927,36090.0,13852.0
8928,36677.0,13832.0
8929,37279.0,13857.0
8930,38536.0,13886.0
8931,39842.0,13832.0
8932,40538.0,13747.0
8933,41997.0,13638.0
8934,44378.0,13530.0
8935,46132.0,13009.0
8936,47044.0,12273.0
8937,48882.0,9780.0
8938,49764.0,8592.0
8939,51596.0,6199.0
8940,52534.0,4939.0
8941,53496.0,3638.0
8942,54463.0,2313.0
8943,56015.0,234.0
8944,56177.0,44.0
8945,56173.0,40.0
8946,56174.0,43.0
8947,54464.0,2311.0
8948,52526.0,4882.0
8949,51589.0,6138.0
8950,49775.0,8645.0
8951,48877.0,9911.0
8952,47955.0,11181.0
8953,47022.0,12312.0
8954,46113.0,12920.0
8955,45226.0,13233.0
8956,44366.0,13461.0
8957,43542.0,13603.0
8958,42757.0,13711.0
8959,42005.0,13752.0
8960,41272.0,13755.0
8961,40544.0,13755.0
8962,39839.0,13773.0
8963,39159.0,13779.0
8964,38515.0,13828.0
8965,37900.0,13875.0
8966,37296.0,13929.0
8967,36704.0,13931.0
8968,36111.0,13910.0
8969,34986.0,13876.0
8970,33952.0,13943.0
8971,32977.0,14041.0
8972,32495.0,14021.0
8973,32028.0,13978.0
8974,31151.0,13992.0
8975,30331.0,14075.0
8976,29925.0,14109.0
8977,29152.0,14088.0
8978,28421.0,14060.0
8979,27730.0,14108.0
8980,27392.0,14123.0
8981,26747.0,14124.0
8982,26435.0,14113.0
8983,25831.0,14115.0
8984,25531.0,14126.0
8985,25248.0,14144.0
8986,24969.0,14164.0
8987,24699.0,14177.0
8988,24432.0,14167.0
8989,24167.0,14161.0
8990,23903.0,14157.0
8991,23650.0,14154.0
8992,23404.0,14163.0
8993,23158.0,14178.0
8994,23407.0,14174.0
8995,23655.0,14181.0
8996,23907.0,14175.0
8997,24165.0,14160.0
8998,24422.0,14149.0
8999,24695.0,14141.0
9000,24972.0,14141.0
9001,25257.0,14152.0
9002,25538.0,14164.0
9003,25827.0,14161.0
9004,26123.0,14141.0
9005,26428.0,14110.0
9006,27070.0,14087.0
9007,27725.0,14087.0
9008,28071.0,14102.0
9009,28788.0,14116.0
9010,29533.0,14036.0
9011,29917.0,14016.0
9012,30724.0,14015.0
9013,31158.0,14041.0
9014,32040.0,14067.0
9015,32959.0,13958.0
9016,33440.0,13910.0
9017,33944.0,13886.0
9018,35002.0,13911.0
9019,36107.0,13951.0
9020,36687.0,13927.0
9021,37282.0,13870.0
9022,37897.0,13821.0
9023,38522.0,13791.0
9024,39169.0,13776.0
9025,39834.0,13804.0
9026,40526.0,13812.0
9027,41265.0,13791.0
9028,42010.0,13738.0
9029,42772.0,13671.0
9030,43556.0,13548.0
9031,44369.0,13388.0
9032,45214.0,13193.0
9033,46108.0,12889.0
9034,47039.0,12186.0
9035,47970.0,10941.0
9036,49758.0,8499.0
9037,51560.0,6018.0
9038,52483.0,4702.0
9039,53443.0,3426.0
9040,54396.0,2223.0
9041,55189.0,1170.0
9042,55932.0,128.0
9043,56158.0,41.0
9044,56037.0,40.0
9045,56038.0,41.0
9046,56040.0,39.0
9047,55233.0,1268.0
9048,54394.0,2217.0
9049,53516.0,3736.0
9050,52556.0,5045.0
9051,51619.0,6319.0
9052,50703.0,7533.0
9053,48882.0,9972.0
9054,47023.0,12559.0
9055,46123.0,13239.0
9056,44386.0,13674.0
9057,43550.0,13736.0
9058,42742.0,13780.0
9059,41987.0,13835.0
9060,40553.0,13982.0
9061,39863.0,14076.0
9062,38529.0,14050.0
9063,37291.0,13984.0
9064,36126.0,14059.0
9065,35009.0,14166.0
9066,34483.0,14162.0
9067,33467.0,14097.0
9068,32979.0,14103.0
9069,32050.0,14199.0
9070,31601.0,14238.0
9071,30752.0,14220.0
9072,29537.0,14207.0
9073,29162.0,14225.0
9074,28794.0,14264.0
9075,28090.0,14285.0
9076,27398.0,14254.0
9077,27069.0,14251.0
9078,26437.0,14291.0
9079,25840.0,14333.0
9080,25543.0,14325.0
9081,25256.0,14313.0
9082,24703.0,14323.0
9083,24178.0,14348.0
9084,23411.0,14372.0
9085,23167.0,14380.0
9086,23666.0,14358.0
9087,24174.0,14361.0
9088,24701.0,14367.0
9089,24979.0,14347.0
9090,25262.0,14336.0
9091,40.0,14313.0
9092,26439.0,14309.0
9093,27086.0,14337.0
9094,27409.0,14316.0
9095,7742.0,14294.0
9096,28792.0,14234.0
9097,29168.0,14247.0
9098,29548.0,14282.0
9099,30334.0,14278.0
9100,30741.0,14246.0
9101,31162.0,14195.0
9102,31602.0,14158.0
9103,32049.0,14154.0
9104,32510.0,14153.0
9105,33460.0,14198.0
9106,34486.0,14156.0
9107,35558.0,14069.0
9108,36111.0,14038.0
9109,37282.0,14055.0
9110,38545.0,14108.0
9111,40536.0,13956.0
9112,41258.0,13875.0
9113,42771.0,13810.0
9114,43569.0,13784.0
9115,44398.0,13722.0
9116,46124.0,13198.0
9117,47822.0,9561.0
9118,49563.0,7403.0
9119,51383.0,5187.0
9120,52321.0,3986.0
9121,54104.0,1689.0
9122,55423.0,42.0
9123,55421.0,38.0
9124,55420.0,40.0
9125,55424.0,41.0
9126,55420.0,41.0
9127,55150.0,389.0
9128,54110.0,1686.0
9129,53283.0,2717.0
9130,52319.0,3933.0
9131,51373.0,5121.0
9132,50458.0,6299.0
9133,49570.0,7458.0
9134,48699.0,8577.0
9135,47831.0,9641.0
9136,46955.0,10740.0
9137,46061.0,11614.0
9138,44341.0,12284.0
9139,42737.0,12599.0
9140,41957.0,12675.0
9141,41212.0,12658.0
9142,39784.0,12652.0
9143,37818.0,12824.0
9144,37202.0,12860.0
9145,36017.0,12827.0
9146,35451.0,12812.0
9147,34372.0,12878.0
9148,33370.0,12972.0
9149,32420.0,12973.0
9150,31957.0,12953.0
9151,31506.0,12940.0
9152,31070.0,12961.0
9153,30656.0,12987.0
9154,30256.0,13025.0
9155,29859.0,13057.0
9156,29089.0,13035.0
9157,28359.0,13038.0
9158,28016.0,13061.0
9159,27674.0,13084.0
9160,27344.0,13124.0
9161,27012.0,13133.0
9162,26690.0,13115.0
9163,26381.0,13111.0
9164,26072.0,13097.0
9165,25780.0,13105.0
9166,25489.0,13121.0
9167,25199.0,13138.0
9168,24923.0,13145.0
9169,24647.0,13151.0
9170,24381.0,13144.0
9171,24120.0,13142.0
9172,23867.0,13150.0
9173,23611.0,13155.0
9174,23364.0,13154.0
9175,23369.0,13163.0
9176,23613.0,13173.0
9177,24122.0,13159.0
9178,24646.0,13136.0
9179,24921.0,13133.0
9180,25489.0,13145.0
9181,25780.0,13146.0
9182,26377.0,13108.0
9183,88.0,13082.0
9184,27338.0,13077.0
9185,28016.0,13099.0
9186,28720.0,13093.0
9187,29467.0,13031.0
9188,29855.0,13016.0
9189,48.0,13011.0
9190,31080.0,13038.0
9191,31521.0,13043.0
9192,31968.0,13050.0
9193,32423.0,13016.0
9194,32885.0,12964.0
9195,33362.0,12916.0
9196,33855.0,12896.0
9197,34374.0,12904.0
9198,34915.0,12929.0
9199,35464.0,12941.0
9200,36025.0,12947.0
9201,36604.0,12916.0
9202,37198.0,12841.0
9203,37814.0,12768.0
9204,38458.0,12735.0
9205,39115.0,12723.0
9206,39790.0,12730.0
9207,41213.0,12749.0
9208,42735.0,12590.0
9209,43539.0,12461.0
9210,44352.0,12300.0
9211,45201.0,12099.0
9212,46963.0,10799.0
9213,47837.0,9680.0
9214,49578.0,7458.0
9215,51382.0,5145.0
9216,53288.0,2765.0
9217,54933.0,657.0
9218,55428.0,37.0
9219,55431.0,38.0
9220,55432.0,40.0
9221,55432.0,38.0
9222,55149.0,396.0
9223,54117.0,1718.0
9224,53292.0,2794.0
9225,52330.0,3988.0
9226,51383.0,5191.0
9227,50462.0,6305.0
9228,49564.0,7379.0
9229,48684.0,8521.0
9230,47821.0,9638.0
9231,46954.0,10815.0
9232,46075.0,11750.0
9233,45217.0,12179.0
9234,44359.0,12387.0
9235,43527.0,12467.0
9236,42722.0,12520.0
9237,41941.0,12591.0
9238,41204.0,12651.0
9239,39804.0,12791.0
9240,39126.0,12837.0
9241,37811.0,12795.0
9242,37191.0,12781.0
9243,36034.0,13052.0
9244,34933.0,13148.0
9245,34397.0,13138.0
9246,33381.0,13095.0
9247,32431.0,13141.0
9248,31974.0,13185.0
9249,31530.0,13227.0
9250,30671.0,13216.0
9251,30267.0,13180.0
9252,29479.0,13198.0
9253,28730.0,13257.0
9254,28375.0,13273.0
9255,27686.0,13260.0
9256,27350.0,13249.0
9257,26699.0,13267.0
9258,26087.0,13305.0
9259,25790.0,13321.0
9260,25209.0,13309.0
9261,24924.0,13291.0
9262,24652.0,13316.0
9263,24386.0,13314.0
9264,24129.0,13327.0
9265,23875.0,13344.0
9266,23619.0,13338.0
9267,23127.0,13332.0
9268,23371.0,13319.0
9269,23620.0,13329.0
9270,24132.0,13335.0
9271,24654.0,13321.0
9272,25209.0,13296.0
9273,25789.0,13279.0
9274,26386.0,13257.0
9275,27351.0,13270.0
9276,27684.0,13265.0
9277,28367.0,13224.0
9278,29098.0,13144.0
9279,29478.0,13180.0
9280,30265.0,13183.0
9281,31085.0,13116.0
9282,31966.0,13056.0
9283,32899.0,13095.0
9284,33877.0,13112.0
9285,34924.0,13007.0
9286,36021.0,12914.0
9287,36609.0,12925.0
9288,37827.0,12965.0
9289,38473.0,12928.0
9290,39806.0,12904.0
9291,40497.0,12813.0
9292,41950.0,12689.0
9293,42725.0,12637.0
9294,44368.0,12531.0
9295,45229.0,12346.0
9296,46097.0,11901.0
9297,47845.0,9720.0
9298,49592.0,7529.0
9299,51411.0,5324.0
9300,54155.0,1782.0
9301,54965.0,715.0
9302,5518.0,42.0
9303,55518.0,38.0
9304,55518.0,40.0
9305,55233.0,420.0
9306,54162.0,1778.0
9307,53318.0,2837.0
9308,51400.0,5279.0
9309,50479.0,6445.0
9310,49592.0,7594.0
9311,47836.0,9668.0
9312,46959.0,10823.0
9313,45194.0,12154.0
9314,43539.0,12579.0
9315,42739.0,12742.0
9316,41967.0,12809.0
9317,41219.0,12827.0
9318,40492.0,12794.0
9319,39798.0,12813.0
9320,39119.0,12801.0
9321,38462.0,12896.0
9322,37830.0,12951.0
9323,37210.0,13014.0
9324,36612.0,12977.0
9325,36027.0,12981.0
9326,35464.0,12946.0
9327,34915.0,12980.0
9328,34383.0,13022.0
9329,33875.0,13067.0
9330,33381.0,13114.0
9331,32898.0,13129.0
9332,32433.0,13117.0
9333,31522.0,13063.0
9334,31082.0,13098.0
9335,30261.0,13153.0
9336,29479.0,13198.0
9337,29101.0,13182.0
9338,28017.0,13169.0
9339,27677.0,13190.0
9340,27020.0,13254.0
9341,26699.0,13234.0
9342,26075.0,13213.0
9343,25494.0,13234.0
9344,25207.0,13246.0
9345,25.0,13259.0
9346,24384.0,13250.0
9347,23869.0,13267.0
9348,23375.0,13260.0
9349,23369.0,13270.0
9350,23893.0,13810.0
9351,24406.0,13799.0
9352,24672.0,13789.0
9353,25229.0,13764.0
9354,25815.0,13791.0
9355,26411.0,13715.0
9356,26721.0,13740.0
9357,27040.0,13729.0
9358,27370.0,13709.0
9359,27711.0,13732.0
9360,28055.0,13746.0
9361,29128.0,13710.0
9362,29895.0,13644.0
9363,30703.0,13664.0
9364,31129.0,13694.0
9365,32471.0,13647.0
9366,32940.0,13580.0
9367,34419.0,13527.0
9368,34957.0,13567.0
9369,36089.0,13547.0
9370,36671.0,13554.0
9371,37859.0,13452.0
9372,39147.0,13350.0
9373,40535.0,13417.0
9374,42754.0,13272.0
9375,43545.0,13125.0
9376,46106.0,12445.0
9377,47015.0,11606.0
9378,49676.0,8027.0
9379,50568.0,6820.0
9380,1483.0,5618.0
9381,54027.0,1530.0
9382,55238.0,40.0
9383,55290.0,39.0
9384,55292.0,40.0
9385,55289.0,247.0
9386,53238.0,2512.0
9387,51336.0,4898.0
9388,50400.0,6016.0
9389,49496.0,7052.0
9390,47770.0,9260.0
9391,46063.0,11357.0
9392,44333.0,12059.0
9393,42712.0,12192.0
9394,41936.0,12288.0
9395,41188.0,12349.0
9396,39774.0,12479.0
9397,38441.0,12475.0
9398,37792.0,12491.0
9399,37162.0,12498.0
9400,36559.0,12528.0
9401,35436.0,12671.0
9402,34897.0,12689.0
9403,34363.0,12654.0
9404,33336.0,12631.0
9405,32390.0,12692.0
9406,31945.0,12733.0
9407,31504.0,12763.0
9408,30233.0,12730.0
9409,29832.0,12722.0
9410,29080.0,12771.0
9411,28704.0,12799.0
9412,27996.0,12799.0
9413,27324.0,12780.0
9414,26998.0,12785.0
9415,26372.0,13015.0
9416,25774.0,13042.0
9417,25483.0,13042.0
9418,25196.0,13037.0
9419,24641.0,13044.0
9420,24114.0,13064.0
9421,23861.0,13069.0
9422,23366.0,13069.0
9423,23120.0,13071.0
9424,24.0,24.0
9425,23861.0,13061.0
9426,24120.0,13071.0
9427,24379.0,13066.0
9428,24642.0,13036.0
9429,24910.0,13047.0
9430,25193.0,13029.0
9431,25481.0,13005.0
9432,25776.0,13017.0
9433,26071.0,13009.0
9434,26373.0,12983.0
9435,26688.0,13016.0
9436,27007.0,13021.0
9437,27335.0,13018.0
9438,27672.0,12995.0
9439,28011.0,12977.0
9440,28354.0,12948.0
9441,29466.0,12981.0
9442,29855.0,12992.0
9443,30251.0,12979.0
9444,31070.0,12911.0
9445,31949.0,12872.0
9446,32883.0,12907.0
9447,33862.0,12906.0
9448,34905.0,12819.0
9449,35447.0,12774.0
9450,36005.0,12733.0
9451,36587.0,12735.0
9452,37186.0,12736.0
9453,38457.0,12727.0
9454,39120.0,12729.0
9455,40483.0,12598.0
9456,41201.0,12498.0
9457,41939.0,12465.0
9458,42718.0,12436.0
9459,43528.0,12405.0
9460,44361.0,12254.0
9461,45222.0,12061.0
9462,46082.0,11619.0
9463,46959.0,10668.0
9464,47807.0,9485.0
9465,48680.0,8479.0
9466,49554.0,7344.0
9467,50473.0,6308.0
9468,51374.0,5102.0
9469,52323.0,3960.0
9470,53276.0,2691.0
9471,54109.0,1682.0
9472,55404.0,40.0
9473,55574.0,39.0
9474,55453.0,41.0
9475,55451.0,41.0
9476,55455.0,43.0
9477,55444.0,451.0
9478,54112.0,1683.0
9479,53280.0,2668.0
9480,52322.0,3911.0
9481,51370.0,5109.0
9482,50451.0,6266.0
9483,49562.0,7406.0
9484,48703.0,8552.0
9485,47819.0,9599.0
9486,46949.0,10732.0
9487,46067.0,11573.0
9488,44348.0,12229.0
9489,43525.0,12414.0
9490,41955.0,12604.0
9491,40487.0,12576.0
9492,39786.0,12589.0
9493,38451.0,12685.0
9494,37807.0,12760.0
9495,37193.0,12798.0
9496,36599.0,12806.0
9497,36013.0,12769.0
9498,35449.0,12727.0
9499,34902.0,12750.0
9500,34367.0,12801.0
9501,33859.0,12871.0
9502,33364.0,12912.0
9503,32886.0,12904.0
9504,32395.0,12604.0
9505,31931.0,12610.0
9506,31480.0,12544.0
9507,30632.0,12610.0
9508,29837.0,1.0
9509,29450.0,12687.0
9510,29069.0,12663.0
9511,28692.0,12652.0
9512,28336.0,12658.0
9513,27994.0,12665.0
9514,27656.0,12683.0
9515,27321.0,12705.0
9516,26991.0,12732.0
9517,26669.0,12720.0
9518,26358.0,12709.0
9519,26053.0,12709.0
9520,25761.0,12711.0
9521,25468.0,12720.0
9522,25183.0,12731.0
9523,24903.0,12741.0
9524,24630.0,12747.0
9525,24367.0,12739.0
9526,23849.0,12745.0
9527,23591.0,12747.0
9528,23109.0,12764.0
9529,23848.0,12761.0
9530,24102.0,12735.0
9531,24630.0,12727.0
9532,24902.0,12723.0
9533,25469.0,12742.0
9534,26359.0,12704.0
9535,26995.0,12682.0
9536,27651.0,12689.0
9537,28341.0,12700.0
9538,29072.0,12660.0
9539,29442.0,12639.0
9540,30222.0,12607.0
9541,30628.0,12607.0
9542,31492.0,12618.0
9543,32386.0,12595.0
9544,32848.0,12537.0
9545,33328.0,12496.0
9546,33830.0,12480.0
9547,34346.0,12482.0
9548,34879.0,12507.0
9549,35418.0,12526.0
9550,35980.0,12525.0
9551,36563.0,12480.0
9552,37165.0,12412.0
9553,37781.0,12351.0
9554,38417.0,12303.0
9555,39068.0,12312.0
9556,39752.0,12299.0
9557,40455.0,12284.0
9558,41195.0,12277.0
9559,41953.0,12228.0
9560,43505.0,12023.0
9561,44318.0,11842.0
9562,45174.0,11575.0
9563,46050.0,11083.0
9564,46920.0,10186.0
9565,47769.0,9166.0
9566,48621.0,8136.0
9567,49485.0,7004.0
9568,50379.0,5901.0
9569,51301.0,4747.0
9570,52249.0,3580.0
9571,53216.0,2404.0
9572,53996.0,1452.0
9573,54814.0,427.0
9574,55149.0,40.0
9575,55148.0,41.0
9576,55152.0,41.0
9577,55150.0,41.0
9578,55095.0,111.0
9579,53221.0,2420.0
9580,52261.0,3606.0
9581,50390.0,5889.0
9582,47746.0,9132.0
9583,46916.0,10193.0
9584,45190.0,11705.0
9585,44329.0,11914.0
9586,42704.0,12041.0
9587,41190.0,12204.0
9588,39756.0,1234.0
9589,39079.0,12378.0
9590,38419.0,12357.0
9591,37779.0,12336.0
9592,37160.0,12362.0
9593,36559.0,12411.0
9594,35973.0,12474.0
9595,35416.0,12511.0
9596,34879.0,12541.0
9597,34357.0,12524.0
9598,33838.0,12503.0
9599,33336.0,12499.0
9600,32843.0,12505.0
9601,32374.0,12536.0
9602,31926.0,12586.0
9603,31490.0,12624.0
9604,31059.0,12637.0
9605,30221.0,12590.0
9606,29435.0,12596.0
9607,28700.0,12658.0
9608,28345.0,12688.0
9609,27648.0,12656.0
9610,27313.0,12645.0
9611,26991.0,12650.0
9612,26362.0,12685.0
9613,25757.0,12709.0
9614,25184.0,12703.0
9615,24905.0,12698.0
9616,24363.0,12724.0
9617,23845.0,12735.0
9618,23352.0,12734.0
9619,23114.0,12738.0
9620,23346.0,12733.0
9621,23592.0,12717.0
9622,23843.0,12723.0
9623,24103.0,12723.0
9624,24367.0,12726.0
9625,24634.0,12720.0
9626,24901.0,12713.0
9627,25179.0,12697.0
9628,25461.0,12683.0
9629,25775.0,13019.0
9630,26072.0,13025.0
9631,26378.0,13026.0
9632,26691.0,13034.0
9633,27009.0,13041.0
9634,27331.0,13029.0
9635,27666.0,12995.0
9636,28012.0,12973.0
9637,28363.0,12965.0
9638,28713.0,12971.0
9639,29086.0,12968.0
9640,24.0,24.0
9641,30256.0,12981.0
9642,30661.0,12963.0
9643,31077.0,12920.0
9644,31504.0,12877.0
9645,31941.0,12880.0
9646,32403.0,12883.0
9647,32882.0,12909.0
9648,33380.0,12920.0
9649,33870.0,12924.0
9650,34376.0,12887.0
9651,34896.0,12826.0
9652,35438.0,12774.0
9653,36005.0,12739.0
9654,36594.0,12740.0
9655,38447.0,12768.0
9656,39111.0,12736.0
9657,40493.0,12598.0
9658,41948.0,12504.0
9659,42714.0,12472.0
9660,44359.0,12312.0
9661,46095.0,11648.0
9662,47816.0,9552.0
9663,49558.0,7387.0
9664,50466.0,6285.0
9665,51392.0,5152.0
9666,52334.0,3973.0
9667,53295.0,2755.0
9668,54115.0,1688.0
9669,54935.0,656.0
9670,55432.0,40.0
9671,55434.0,41.0
9672,55434.0,36.0
9673,55432.0,40.0
9674,55288.0,38.0
9675,55135.0,225.0
9676,54057.0,1553.0
9677,52289.0,3732.0
9678,51341.0,4930.0
9679,49523.0,7229.0
9680,47799.0,9358.0
9681,46936.0,10407.0
9682,46054.0,11327.0
9683,45175.0,11776.0
9684,44325.0,12011.0
9685,42727.0,12341.0
9686,41953.0,12397.0
9687,200.0,12425.0
9688,39089.0,12424.0
9689,38436.0,12504.0
9690,37180.0,12628.0
9691,36576.0,12626.0
9692,35427.0,12569.0
9693,34358.0,12638.0
9694,33845.0,12696.0
9695,33349.0,12730.0
9696,32400.0,12724.0
9697,31496.0,12699.0
9698,31060.0,12720.0
9699,30234.0,12780.0
9700,29457.0,12809.0
9701,28703.0,12774.0
9702,27997.0,12781.0
9703,27657.0,12798.0
9704,27004.0,12854.0
9705,26367.0,12832.0
9706,25765.0,12824.0
9707,25474.0,12840.0
9708,24908.0,12858.0
9709,24365.0,12863.0
9710,24110.0,12861.0
9711,23354.0,12875.0
9712,23108.0,12878.0
9713,23351.0,12880.0
9714,23854.0,12881.0
9715,24367.0,12858.0
9716,24904.0,12842.0
9717,25475.0,12860.0
9718,26058.0,12851.0
9719,26361.0,12816.0
9720,26993.0,12797.0
9721,27657.0,12815.0
